Id,SalePrice
2734,150843.5351090524
2735,138761.26365670425
2736,146904.73786441766
2737,123918.67931882665
2738,131305.58274536024
2739,160656.9231352016
2740,137552.4911365621
2741,147501.555936549
2742,153151.57217268008
2743,160966.77959778564
2744,166720.69016601026
2745,139991.8488459385
2746,143831.51906941255
2747,144144.1253478525
2748,123558.43871491046
2749,141839.32548362718
2750,137945.68860055532
2751,142777.72619522284
2752,187601.05947519446
2753,148727.73582501194
2754,225998.17574596588
2755,132281.140866711
2756,100304.44853972705
2757,76380.78878522542
2758,83601.77979801765
2759,165969.52687653239
2760,129072.03665439713
2761,145979.54222925805
2762,145250.2339485006
2763,181841.83496107082
2764,151989.59226311333
2765,285527.5658026208
2766,134249.45389616757
2767,88591.15575429636
2768,136621.49521164375
2769,130858.29111223757
2770,134574.37926474548
2771,106295.68270228106
2772,112761.04425315231
2773,168117.77440621878
2774,147358.64514992342
2775,111542.21628796052
2776,138317.8701767581
2777,141973.96286934038
2778,104100.61712612982
2779,121864.26136469487
2780,94244.68366730584
2781,97668.7010867119
2782,104678.8817711726
2783,106375.1932617706
2784,121631.53448341133
2785,140175.48185918466
2786,66277.2772675463
2787,124492.1536077138
2788,77279.74596175647
2789,159756.9924869523
2790,101337.08204404327
2791,119729.52836052477
2792,62573.054159461215
2793,164451.15637056477
2794,95780.37096678083
2795,119712.54423357818
2796,99972.68844695207
2797,211228.74545121528
2798,115644.3257252976
2799,116961.95682992158
2800,66652.80102216112
2801,106573.57566748373
2802,133713.89112538178
2803,157075.54888993024
2804,136444.3493682886
2805,105381.89023763534
2806,81974.46147373233
2807,161674.93187374418
2808,152800.74848566466
2809,135490.52012695934
2810,131913.0462497009
2811,168468.03679795255
2812,163694.74021436248
2813,146642.32580707542
2814,148220.63486295647
2815,100495.96313655202
2816,233127.35804804234
2817,157162.69944755148
2818,138991.47830286433
2819,182309.68247198084
2820,138185.23419178568
2821,105420.75900706025
2822,196979.81462144657
2823,334921.5267722027
2824,188888.91001909642
2825,155119.47055255645
2826,133474.9879372689
2827,132001.25447884752
2828,240998.7021991811
2829,215538.24957490177
2830,221595.73402904355
2831,173399.5046671212
2832,242356.30708986465
2833,302374.24522049475
2834,211788.70342691947
2835,219515.8112034905
2836,188727.44182029812
2837,156465.89371746063
2838,152205.91254491478
2839,177205.89500534683
2840,202213.40160711203
2841,203440.5241674214
2842,232867.18870346138
2843,152259.30309977915
2844,171219.3673393592
2845,125637.15574755355
2846,210187.858915567
2847,210369.8864036871
2848,212560.43617682383
2849,196740.70984500527
2850,278910.82876722957
2851,209435.93907216113
2852,230953.19295563002
2853,230848.88462626617
2854,138517.75645300993
2855,199175.73159545776
2856,194588.86177952753
2857,183851.53849852458
2858,195665.58333441804
2859,113981.07272600381
2860,123990.74689478357
2861,131410.1893026713
2862,190668.5793402773
2863,111577.63401877454
2864,243042.71216231046
2865,139387.62544762515
2866,135000.1960081521
2867,97869.54823714633
2868,93424.26683282988
2869,100329.40607562731
2870,127844.86755968959
2871,85670.0925743612
2872,51898.70984094065
2873,92192.18714054879
2874,141238.85925036232
2875,113939.41932369827
2876,158580.517288828
2877,142785.76097362343
2878,167731.10219547738
2879,138201.24805673514
2880,101808.64161755894
2881,145362.87968480625
2882,179859.95861416694
2883,188136.32848513147
2884,192633.89733573754
2885,187519.16487208326
2886,244285.19036563745
2887,96650.57972558914
2888,140094.22387204622
2889,51201.016532883696
2890,80126.1380897943
2891,140049.54997596974
2892,53332.7331495014
2893,90585.4038154094
2894,62539.929747118666
2895,340156.02553504606
2896,287534.06341121584
2897,207974.4026055463
2898,140396.9845187488
2899,200699.93711912932
2900,160969.94268497976
2901,209223.96520512758
2902,188847.25501032648
2903,321922.9762852538
2904,355422.7936642053
2905,93672.7720055177
2906,197299.15583851168
2907,110737.33210012583
2908,133057.40522382362
2909,141364.6332061764
2910,75715.10319223249
2911,78695.49824014898
2912,149027.96250706332
2913,79777.03350514393
2914,75569.4947170279
2915,87199.95468763982
2916,80148.03007048155
2917,174861.21073767694
2918,111117.48062328582
2919,226453.14303972697
